decimalLongitude,decimalLatitude,status
103.866661,22.35,1
103.066658,21.66666,1
109.566666,19.516666,1
109.566666,19.516666,1
118.17361,26.645,1
118.033333,26.4,1
109.566666,19.516666,1
118.17361,26.645,1
118.166664,26.633333,1
99.32483,27.19582,1
115.14398,-2.937612,1
115.14398,-2.937612,1
115.14398,-2.937612,1
99.32483,27.19582,1
100.199997,27.066666,1
100.199997,27.066666,1
100.199997,27.066666,1
75.0614,33.5118,1
75.0442,33.5265,1
75.800003,12.2,1
96.466667,22.033333,1
74.2551,34.5648,1
74.2551,34.5648,1
106.78917,-6.59444,1
106.78917,-6.59444,1
106.78917,-6.59444,1
106.81861,-6.4,1
106.78917,-6.59444,1
112.25,31,1
110.357,-2.35263,1
110.357,-2.35263,1
102.935,0.878472,1
109.958,0.384095,1
100.266667,21.166667,1
80.2544,28.8554,1
104.114709,14.040299,1
104.114709,14.040299,1
98.1206,4.12457,1
115.51457,4.950319,1
115.51457,4.950319,1
115.400002,4.85,1
110.02843,1.55252,1
99.016667,12.083333,1
99.016667,12.083333,1
99.016667,12.083333,1
99.016667,12.083333,1
106.8,-6.166667,1
106.8,-6.166667,1
106.8,-6.166667,1
106.8,-6.166667,1
104.75,-2.983333,1
113.893881,-2.322908,1
93,26,1
123,10,1
140.13,39.74,1
118.166664,26.633333,1
116.550003,6.08333,1
137.46935,36.767387,1
127.762245,36.402386,1
101.955,29.996,1
101.955,29.996,1
101.955,29.996,1
101.955,29.996,1
118,26.25,1
118,26.25,1
85.911026,27.839206,1
85.911026,27.839206,1
85.911026,27.839206,1
129.03778,36.29806,1
111.349998,-7.366667,1
103.65,20.461477,1
103.071556,12.443974,1
105.288115,17.873416,1
105.288115,17.873416,1
105.255723,18.082606,1
105.631603,17.685,1
103.65,20.461477,1
103.532642,11.856069,1
103.654487,11.622554,1
107.7477,-7.283276,1
95.56,25.364,1
89.962916,29.309093,1
98.7,25.55,1
99.216667,28.316667,1
100.2,24.983333,1
105.384951,14.004799,1
103.172714,11.839988,1
100.88386,22.025308,1
84.4525,27.5341,1
84.4525,27.5341,1
94.6,17.366667,1
128.054694,42.00638,1
102.9081,28.665,1
108.045,33.6,1
116.934123,4.725911,1
106.5,12.8,1
115.7126,4.356976,1
103.65,20.461477,1
105.288115,17.873416,1
100.023476,14.551925,1
102.649638,14.136116,1
105.288115,17.873416,1
105.255723,18.082606,1
105.631603,17.685,1
105.384951,14.004799,1
101.401,16.401,1
101.369722,14.441389,1
104.67052,-5.902884,1
103.511375,-4.686419,1
104.110917,-5.277688,1
104.308387,-5.413809,1
104.540888,-5.782208,1
104.462729,-5.543351,1
104.424934,-5.647444,1
104.01,18.316667,1
104.01,18.316667,1
104.01,18.316667,1
104.01,18.316667,1
104.01,18.316667,1
104.01,18.316667,1
102.039437,4.703779,1
102.397294,4.388255,1
102.424521,4.927198,1
103.163741,4.861019,1
101.824206,5.470098,1
103.65,20.461477,1
113.201,3.301,1
101.812418,5.796887,1
102.551272,5.014865,1
101,5.5,1
102.551272,5.014865,1
101,5.5,1
102.551272,5.014865,1
101.30522,-1.38184,1
105.288115,17.873416,1
101.002209,6.096225,1
101.001179,6.10344,1
81.347812,28.585707,1
81.541689,28.305335,1
81.529821,28.346627,1
81.581974,28.438506,1
81.424738,28.488443,1
81.295971,28.554076,1
81.521083,28.303864,1
81.697565,28.354882,1
81.397758,28.580136,1
81.684127,28.367026,1
84.195593,27.483422,1
84.673813,27.471718,1
84.141315,27.5932,1
84.369322,27.468922,1
83.990726,27.547493,1
84.23315,27.468332,1
84.325233,27.551519,1
84.252182,27.645823,1
84.657649,27.539936,1
84.05392,27.471872,1
107.7477,-7.283276,1
128.451722,36.22,1
89.962916,29.309093,1
105.384951,14.004799,1
105.384951,14.004799,1
103.071556,12.443974,1
103.532642,11.856069,1
103.654487,11.622554,1
103.172714,11.839988,1
94.6,17.366667,1
95.90639,25.6275,1
95.90639,25.6275,1
96.491542,27.459176,1
106.5,12.8,1
100,20.66667,1
95.906389,25.6275,1
95.906389,25.6275,1
95.906389,25.6275,1
85.2815,27.741814,1
94.75,20.33333,1
87.845058,27.323339,1
87.845058,27.323339,1
87.845058,27.323339,1
92.422615,23.503541,1
94.583333,20.2,1
115.2267,3.4217,1
115.1349,3.430117,1
115.105133,3.2923,1
115.086567,3.30335,1
88.186314,27.482348000000002,1
123.763562,24.349342,1
90.593412,27.104089,1
90.593412,27.104089,1
88.191755,27.445532,1
114.966667,-3.55,1
115.14398,-2.937612,1
127.143283,37.40272,1
127.162381,37.390877,1
127.1625,37.390833,1
127.049594,37.391269,1
127.144933,37.400812,1
127.16263,37.391285,1
111,-7.5,1
114.20363,1.42077,1
113.77358,3.00936,1
111,-7.5,1
111,-7.5,1
128.22117,38.09042,1
128.23002,38.09382,1
128.23187,38.09551,1
128.23214,38.09587,1
128.23319,38.10113,1
126.36754,36.65729,1
127.16972,35.65547,1
127.95808,35.98066,1
127.97365,35.98951,1
127.99049,35.97711,1
127.99356,35.99346,1
126.85,35.15,1
128.66155,35.310017,1
127.992111,35.991306,1
127.989861,35.994,1
127.992083,35.992083,1
127.0209,35.550167,1
127.16475,35.638817,1
38.75,14.25,0
124.75,-22.75,0
90.75,46.75,0
86.25,27.75,0
121.25,18.25,0
58.75,37.25,0
50.25,10.25,0
107.75,46.25,0
62.25,25.25,0
86.75,71.25,0
43.25,6.75,0
126.75,54.25,0
75.75,40.25,0
96.75,57.25,0
119.25,55.25,0
57.25,48.75,0
108.75,23.75,0
38.25,50.75,0
122.75,-16.75,0
124.25,49.75,0
167.75,65.25,0
99.25,22.25,0
48.75,-15.75,0
137.75,56.75,0
71.75,33.25,0
101.75,15.25,0
145.75,-23.75,0
148.25,59.25,0
126.75,-15.75,0
74.25,62.25,0
50.75,47.75,0
127.75,43.25,0
107.25,76.25,0
103.75,17.75,0
76.75,30.75,0
117.25,-27.25,0
134.25,66.75,0
134.75,-14.75,0
125.75,55.25,0
132.25,-30.75,0
113.25,54.25,0
148.75,61.75,0
97.25,37.75,0
110.25,60.25,0
69.75,70.75,0
124.75,57.25,0
173.25,66.25,0
81.25,61.75,0
143.25,-27.75,0
131.25,31.75,0
100.75,51.75,0
43.75,5.25,0
150.75,60.25,0
104.75,13.25,0
136.75,50.75,0
134.25,-25.25,0
125.75,48.75,0
133.75,-25.25,0
93.75,65.25,0
147.25,-26.75,0
139.25,-7.25,0
37.75,30.25,0
51.25,15.25,0
54.25,20.25,0
66.25,59.25,0
81.25,22.25,0
146.25,66.75,0
124.25,47.25,0
120.25,-28.75,0
87.25,62.25,0
71.75,39.75,0
84.25,28.75,0
50.25,50.75,0
126.25,37.75,0
38.25,-15.75,0
124.75,49.25,0
132.25,-27.25,0
71.75,40.75,0
87.25,22.25,0
51.75,29.75,0
78.25,10.25,0
79.25,18.25,0
148.75,60.25,0
137.25,-26.25,0
44.75,21.75,0
74.75,25.25,0
46.75,-17.25,0
102.75,21.75,0
58.75,32.75,0
51.25,23.75,0
116.75,-26.25,0
120.25,30.25,0
116.25,69.75,0
71.25,38.25,0
115.75,59.25,0
161.75,67.75,0
155.25,62.75,0
44.75,27.75,0
54.75,59.25,0
89.25,28.25,0
74.25,16.25,0
61.75,39.25,0
117.75,-26.75,0
102.75,35.25,0
163.25,62.75,0
124.25,42.75,0
109.25,55.25,0
83.75,20.75,0
111.75,35.75,0
103.75,35.75,0
141.75,-3.75,0
140.75,38.75,0
123.75,-22.25,0
40.25,20.25,0
100.25,13.75,0
148.75,-22.75,0
86.75,44.25,0
117.25,47.25,0
135.75,45.25,0
113.75,25.75,0
61.75,34.75,0
38.25,31.25,0
100.75,35.75,0
46.75,8.25,0
41.75,52.25,0
47.75,-20.25,0
113.25,24.75,0
111.75,42.25,0
105.25,29.25,0
107.75,61.25,0
56.75,29.25,0
76.75,59.25,0
81.25,18.75,0
64.25,57.75,0
102.25,62.25,0
124.75,6.75,0
49.25,21.25,0
74.75,29.25,0
42.75,57.75,0
138.25,-25.25,0
124.75,-29.25,0
81.75,29.25,0
122.25,68.75,0
39.25,-12.75,0
113.75,55.25,0
45.25,21.25,0
63.25,45.75,0
113.75,33.75,0
49.25,11.25,0
70.25,28.25,0
63.25,46.75,0
167.75,64.75,0
82.75,36.25,0
89.75,62.75,0
52.75,17.75,0
137.25,47.25,0
71.75,32.25,0
118.75,60.75,0
101.25,32.25,0
103.25,55.25,0
167.75,62.75,0
146.25,-19.25,0
139.25,-33.75,0
136.25,61.75,0
135.25,-32.25,0
79.25,31.25,0
100.75,53.75,0
148.75,65.25,0
72.25,32.75,0
113.25,54.75,0
129.25,-24.25,0
136.75,64.75,0
120.25,65.25,0
142.25,-27.25,0
123.25,57.25,0
66.25,28.25,0
105.25,27.75,0
120.75,24.25,0
125.25,56.75,0
150.75,65.75,0
41.25,40.75,0
138.25,-4.75,0
76.75,52.25,0
42.25,18.75,0
134.25,-20.25,0
58.75,29.25,0
72.25,32.25,0
38.75,32.25,0
116.25,53.25,0
58.75,64.25,0
91.25,59.25,0
161.75,65.75,0
164.25,66.25,0
40.75,22.75,0
60.25,45.75,0
76.75,53.25,0
76.25,66.75,0
64.75,63.75,0
143.25,-13.25,0
107.25,22.75,0
139.25,65.25,0
122.25,-3.25,0
62.75,35.75,0
126.25,68.75,0
147.25,-26.25,0
75.25,56.75,0
134.25,53.75,0
85.25,53.75,0
58.25,35.25,0
150.25,-27.25,0
138.25,-17.75,0
87.75,24.75,0
121.25,47.25,0
99.25,3.25,0
87.75,44.75,0
61.75,63.25,0
78.25,64.25,0
144.25,70.75,0
75.25,46.25,0
89.75,36.25,0
78.25,33.25,0
143.25,-7.25,0
108.75,24.25,0
82.75,67.25,0
125.25,-18.75,0
116.25,33.75,0
92.25,34.75,0
55.25,21.75,0
73.25,44.25,0
89.75,40.75,0
54.25,29.75,0
71.25,26.25,0
98.25,55.25,0
42.75,26.75,0
63.75,58.25,0
117.75,55.25,0
102.75,-0.25,0
93.25,40.25,0
63.25,42.25,0
83.75,23.75,0
159.75,66.25,0
119.25,41.75,0
69.75,27.75,0
114.75,55.75,0
115.75,-26.75,0
54.75,54.75,0
110.25,28.75,0
88.75,45.25,0
121.25,-33.25,0
100.25,16.25,0
129.75,-28.25,0
146.75,-21.25,0
64.75,51.75,0
88.25,33.75,0
129.25,-28.25,0
135.75,-26.75,0
140.75,-19.75,0
97.25,31.25,0
48.75,65.75,0
118.25,-34.25,0
85.25,30.75,0
170.75,61.75,0
40.25,4.25,0
141.75,43.75,0
80.75,26.25,0
76.25,40.75,0
136.25,-28.25,0
141.75,-35.75,0
141.75,-21.75,0
90.25,31.25,0
140.25,72.75,0
108.75,74.75,0
41.75,44.25,0
119.25,-24.75,0
115.25,23.25,0
76.25,67.25,0
56.75,45.75,0
131.75,-25.75,0
69.25,61.75,0
152.75,-26.75,0
71.25,50.25,0
120.25,-25.25,0
143.25,-14.25,0
113.25,36.25,0
80.25,31.25,0
139.25,-6.75,0
153.25,65.25,0
56.75,46.75,0
57.25,57.25,0
168.25,61.75,0
112.75,47.25,0
71.25,60.75,0
145.75,63.75,0
113.75,-26.25,0
147.75,65.75,0
108.25,42.25,0
83.25,23.25,0
143.75,59.75,0
139.75,35.25,0
117.75,32.25,0
117.75,33.75,0
135.25,55.25,0
69.75,52.75,0
113.75,2.25,0
129.75,-15.25,0
130.25,50.25,0
106.75,40.75,0
98.25,8.25,0
126.75,40.75,0
57.75,38.25,0
69.75,72.25,0
97.25,43.25,0
135.25,-30.75,0
48.75,17.75,0
108.75,48.75,0
61.25,33.25,0
96.25,60.75,0
87.75,38.75,0
69.25,53.25,0
112.75,75.25,0
105.25,19.75,0
139.75,-2.75,0
71.25,23.75,0
132.25,-13.25,0
121.75,29.75,0
142.75,51.75,0
62.75,46.75,0
110.25,72.75,0
37.75,47.25,0
126.75,40.25,0
66.75,51.75,0
60.75,31.25,0
90.25,23.75,0
70.25,24.75,0
131.75,-16.25,0
132.25,-19.25,0
39.25,46.25,0
95.25,44.25,0
38.25,-8.75,0
146.75,-25.25,0
58.75,51.25,0
94.75,28.75,0
66.25,59.75,0
122.25,53.25,0
48.25,15.25,0
132.75,67.25,0
114.75,-2.75,0
44.75,13.75,0
132.25,-19.75,0
142.25,-35.25,0
112.75,-2.75,0
119.25,32.75,0
38.75,55.25,0
149.75,-23.75,0
120.25,61.75,0
142.25,69.75,0
113.25,36.75,0
87.25,45.25,0
64.25,29.25,0
163.75,64.75,0
133.75,63.25,0
73.25,21.25,0
88.25,24.25,0
89.75,32.25,0
77.25,9.25,0
116.25,-29.75,0
131.25,-14.75,0
139.25,35.75,0
130.75,65.25,0
126.75,64.25,0
137.75,35.75,0
38.75,66.25,0
44.25,41.25,0
103.25,4.25,0
147.75,-22.25,0
152.75,-31.25,0
44.25,44.25,0
136.25,48.25,0
124.25,-19.25,0
78.75,14.75,0
100.75,6.25,0
101.75,34.75,0
130.75,-29.25,0
108.25,13.75,0
53.25,49.25,0
133.25,-16.75,0
71.75,30.25,0
37.75,62.25,0
99.25,19.75,0
92.75,52.75,0
37.75,28.25,0
67.75,42.25,0
123.25,-23.25,0
111.75,-2.25,0
76.75,54.25,0
103.75,-2.25,0
41.75,7.25,0
75.25,14.75,0
61.25,33.75,0
162.75,56.75,0
93.25,41.25,0
144.25,-17.25,0
117.75,64.75,0
96.75,44.25,0
134.75,61.25,0
38.25,9.25,0
51.25,30.25,0
98.25,18.75,0
61.25,63.25,0
72.75,62.25,0
64.25,37.25,0
121.25,32.25,0
114.25,32.75,0
114.75,33.25,0
54.75,36.75,0
67.25,60.25,0
88.75,29.75,0
126.25,-15.75,0
110.25,69.75,0
133.75,-21.25,0
127.75,1.25,0
117.75,38.25,0
156.75,56.25,0
42.25,54.25,0
104.25,-3.25,0
79.25,34.75,0
104.25,50.75,0
81.75,29.75,0
67.25,65.25,0
44.75,29.75,0
82.25,50.75,0
44.75,-21.25,0
37.75,67.25,0
70.25,71.25,0
75.75,31.75,0
115.25,30.25,0
38.75,-1.75,0
99.25,33.75,0
137.75,59.75,0
46.75,-22.75,0
143.75,-34.75,0
125.25,66.25,0
48.75,22.25,0
56.75,68.25,0
76.25,46.25,0
143.25,-5.25,0
133.75,-23.25,0
42.75,31.25,0
120.75,16.25,0
108.75,45.75,0
133.75,-14.25,0
114.25,33.75,0
118.25,37.75,0
103.25,65.25,0
113.25,56.25,0
92.25,65.25,0
131.75,50.75,0
101.25,40.25,0
139.25,53.25,0
128.25,-18.75,0
87.75,47.75,0
80.25,18.75,0
72.75,32.25,0
165.75,-21.75,0
58.25,57.25,0
148.25,-36.75,0
137.75,-18.25,0
127.75,-30.25,0
99.25,18.75,0
129.75,-28.75,0
49.25,14.75,0
104.25,16.25,0
127.25,-14.75,0
69.25,51.75,0
148.25,60.25,0
97.25,38.75,0
78.75,25.75,0
61.25,26.25,0
78.25,49.25,0
65.25,26.75,0
68.25,64.75,0
58.25,33.75,0
142.75,-16.25,0
73.75,20.75,0
68.75,44.75,0
69.25,58.75,0
84.25,26.25,0
91.25,71.75,0
118.75,67.25,0
44.75,51.75,0
38.25,54.75,0
60.75,34.25,0
48.25,35.25,0
147.75,-35.75,0
117.25,29.25,0
104.75,20.75,0
139.25,-22.75,0
60.75,47.25,0
40.75,11.75,0
125.25,-27.25,0
110.25,24.25,0
105.75,67.25,0
99.75,69.75,0
141.75,-27.25,0
76.75,11.25,0
146.75,-35.25,0
47.25,25.75,0
108.75,13.75,0
120.75,29.25,0
77.25,22.25,0
127.75,46.75,0
129.75,-31.25,0
138.75,66.75,0
103.75,18.75,0
110.75,35.75,0
70.25,32.75,0
93.75,26.75,0
111.25,43.75,0
144.25,-22.75,0
86.25,25.25,0
64.25,36.75,0
101.75,26.75,0
148.25,-33.25,0
41.75,35.25,0
131.75,48.75,0
50.25,32.75,0
134.75,-21.75,0
75.25,37.75,0
130.75,64.25,0
143.75,70.25,0
117.75,-23.25,0
111.25,75.25,0
91.75,35.75,0
103.75,17.25,0
99.75,38.25,0
122.25,7.25,0
74.25,28.25,0
41.75,7.75,0
107.25,68.75,0
112.75,32.25,0
88.25,69.75,0
128.75,55.75,0
58.25,43.75,0
95.75,75.25,0
71.75,36.75,0
41.25,6.25,0
102.75,3.25,0
139.75,38.25,0
142.25,49.75,0
107.75,-6.75,0
98.25,67.75,0
85.75,46.75,0
43.25,22.75,0
93.25,46.75,0
88.25,71.25,0
41.25,27.25,0
85.75,45.75,0
80.75,58.75,0
121.25,31.75,0
104.25,-5.25,0
108.25,32.25,0
126.75,-25.25,0
75.75,36.75,0
115.25,42.75,0
38.25,32.75,0
43.75,44.75,0
122.25,-1.25,0
83.25,28.25,0
85.75,68.75,0
107.75,29.75,0
69.75,48.25,0
108.25,61.25,0
140.75,-26.75,0
77.75,69.25,0
55.25,37.75,0
112.75,52.25,0
78.75,40.75,0
71.75,67.25,0
57.25,30.25,0
42.25,30.25,0
126.75,-32.25,0
61.25,35.75,0
70.75,51.75,0
157.75,63.75,0
117.75,34.25,0
131.25,57.75,0
140.25,42.75,0
44.75,1.75,0
53.75,31.75,0
109.75,70.75,0
162.75,68.25,0
79.75,24.75,0
83.75,53.25,0
100.25,6.75,0
71.75,42.25,0
101.25,48.75,0
143.75,-26.75,0
89.75,29.25,0
72.25,26.75,0
53.25,64.25,0
129.25,-19.75,0
78.75,30.25,0
83.75,24.25,0
172.25,66.25,0
91.25,40.25,0
40.25,1.25,0
42.25,60.75,0
157.25,66.25,0
56.25,18.25,0
166.75,-15.25,0
115.75,-23.75,0
84.75,40.25,0
118.25,54.25,0
49.25,53.25,0
132.75,54.75,0
69.75,32.75,0
129.25,69.25,0
38.75,37.75,0
128.75,52.75,0
108.25,74.25,0
38.75,-12.25,0
101.75,0.75,0
119.25,27.25,0
79.25,20.25,0
78.75,29.25,0
116.75,66.25,0
93.25,32.25,0
74.25,15.25,0
80.75,43.75,0
58.25,25.75,0
96.25,34.25,0
75.25,71.25,0
87.75,44.25,0
105.75,25.25,0
98.25,28.25,0
52.75,44.25,0
95.75,36.75,0
82.75,36.75,0
62.25,35.25,0
143.75,-14.75,0
91.75,38.75,0
148.75,-29.75,0
44.25,7.75,0
40.75,36.75,0
135.25,56.75,0
146.25,-32.25,0
126.25,56.75,0
60.25,52.25,0
119.25,-27.75,0
58.25,28.25,0
53.25,23.25,0
138.25,-28.25,0
119.25,-30.75,0
131.25,-13.25,0
137.25,-32.75,0
81.75,38.25,0
97.75,4.25,0
59.75,65.75,0
87.75,53.75,0
101.25,62.75,0
67.25,58.25,0
46.75,46.75,0
138.25,67.25,0
100.25,37.25,0
56.25,24.25,0
131.25,61.25,0
130.75,-25.25,0
149.25,-27.75,0
126.75,56.25,0
67.25,43.75,0
65.75,52.75,0
112.75,54.25,0
100.75,40.75,0
119.75,42.75,0
50.25,36.75,0
121.75,44.75,0
121.75,-26.75,0
149.75,71.75,0
102.25,30.75,0
56.25,26.25,0
62.75,30.25,0
63.25,33.75,0
172.25,63.25,0
159.25,56.25,0
84.75,34.75,0
55.75,35.75,0
128.25,60.75,0
124.75,-9.75,0
129.25,-18.25,0
49.25,-17.75,0
39.25,47.75,0
41.75,21.25,0
65.25,32.25,0
41.25,49.75,0
66.25,44.25,0
137.25,-19.75,0
58.25,22.25,0
78.25,39.75,0
139.75,-32.25,0
142.25,-5.25,0
68.75,53.75,0
86.75,32.25,0
125.25,-26.75,0
53.25,18.75,0
135.75,-25.75,0
138.25,-18.25,0
97.75,16.75,0
113.75,36.75,0
124.75,41.25,0
96.25,58.75,0
43.25,57.25,0
101.75,55.75,0
105.75,16.75,0
70.25,45.25,0
140.25,50.75,0
83.75,42.25,0
81.25,31.75,0
143.25,61.75,0
68.25,26.25,0
151.75,69.25,0
108.75,39.75,0
98.25,69.25,0
60.75,47.75,0
86.75,43.75,0
99.75,20.75,0
140.25,-33.75,0
50.25,47.25,0
42.75,60.25,0
39.75,-0.25,0
93.25,66.75,0
88.75,28.25,0
79.75,34.75,0
152.25,64.75,0
101.75,39.25,0
89.25,43.25,0
127.75,-16.25,0
113.25,49.75,0
120.25,45.25,0
119.25,72.25,0
68.25,60.25,0
117.25,52.75,0
73.25,55.75,0
128.25,-15.25,0
45.75,-24.25,0
117.75,26.75,0
84.25,55.25,0
94.25,19.25,0
159.75,66.75,0
139.75,51.75,0
130.25,-20.75,0
93.75,43.25,0
39.25,40.75,0
95.75,30.75,0
127.25,38.25,0
56.75,57.75,0
39.25,14.75,0
72.75,40.75,0
38.75,8.25,0
113.75,43.75,0
62.75,52.75,0
119.25,40.75,0
114.25,44.25,0
66.75,63.25,0
164.25,65.75,0
102.25,25.25,0
100.75,-1.25,0
109.25,56.25,0
123.25,42.75,0
88.25,44.75,0
50.75,44.25,0
44.75,54.75,0
68.75,38.25,0
52.25,50.25,0
76.25,51.75,0
45.75,4.25,0
102.75,-4.25,0
46.75,51.25,0
86.25,51.25,0
66.75,44.75,0
64.75,66.75,0
100.75,70.25,0
90.25,48.25,0
144.75,-32.25,0
59.25,48.25,0
78.25,60.25,0
132.75,-16.25,0
111.25,40.75,0
122.25,-33.25,0
96.25,58.25,0
82.25,43.25,0
109.75,22.75,0
105.75,41.25,0
117.75,-27.25,0
152.25,70.75,0
57.75,33.75,0
114.25,-1.75,0
63.75,48.75,0
40.25,3.75,0
116.75,27.75,0
93.25,38.75,0
137.25,-21.75,0
96.75,51.75,0
134.75,53.25,0
79.75,26.75,0
111.25,63.75,0
115.75,69.75,0
126.75,-21.25,0
99.75,15.25,0
60.75,39.25,0
49.75,23.75,0
110.75,76.25,0
140.25,-36.75,0
87.25,47.25,0
151.75,-29.25,0
44.75,-20.75,0
61.75,29.25,0
93.25,28.75,0
116.75,4.75,0
109.75,58.25,0
143.25,68.75,0
167.25,61.75,0
63.25,44.25,0
124.25,-18.75,0
139.25,51.25,0
43.25,50.25,0
146.25,-21.75,0
82.25,17.25,0
44.75,23.75,0
44.75,5.75,0
77.25,48.25,0
105.25,10.25,0
118.25,-28.75,0
171.75,65.75,0
100.25,73.75,0
129.75,42.25,0
129.25,64.75,0
47.25,16.25,0
47.25,21.25,0
121.75,-24.75,0
59.75,64.75,0
48.75,58.25,0
124.75,-21.75,0
46.25,66.25,0
91.75,70.25,0
85.25,61.25,0
105.25,12.75,0
146.25,-30.25,0
97.75,26.25,0
85.75,72.25,0
109.75,42.75,0
78.75,35.25,0
117.75,33.25,0
90.25,75.25,0
128.75,57.75,0
42.25,23.25,0
121.25,46.75,0
98.25,17.75,0
41.75,4.25,0
66.75,41.25,0
92.75,49.75,0
146.25,66.25,0
102.75,32.25,0
83.25,21.75,0
147.25,61.75,0
80.75,7.25,0
131.75,-29.75,0
112.25,62.25,0
160.75,64.25,0
110.75,25.75,0
47.25,58.75,0
107.75,51.25,0
88.25,52.75,0
48.25,16.75,0
149.75,64.25,0
149.75,-34.75,0
141.75,60.75,0
151.75,-25.25,0
126.75,48.25,0
103.25,51.75,0
105.25,51.75,0
147.25,-32.25,0
116.75,44.75,0
141.25,-36.25,0
98.25,4.25,0
118.75,-29.25,0
102.75,47.75,0
141.75,-7.25,0
38.25,-12.75,0
83.75,21.75,0
86.25,41.25,0
121.75,18.25,0
112.25,38.75,0
139.75,72.25,0
64.75,59.25,0
107.25,41.25,0
113.75,-7.75,0
145.25,66.75,0
100.25,0.75,0
103.75,27.75,0
98.25,74.75,0
133.75,65.75,0
157.25,68.25,0
91.25,23.25,0
156.25,53.25,0
167.25,67.75,0
171.75,69.75,0
90.25,22.75,0
105.75,29.25,0
135.25,-32.75,0
96.75,52.25,0
131.25,60.25,0
94.75,38.25,0
80.25,45.25,0
69.25,56.25,0
102.25,76.25,0
79.75,46.25,0
123.25,-24.25,0
131.25,-20.25,0
86.75,54.25,0
75.25,42.75,0
97.25,60.25,0
97.25,5.25,0
62.25,60.25,0
127.25,-26.25,0
105.75,42.75,0
84.25,57.75,0
42.25,39.75,0
73.75,15.75,0
106.25,69.25,0
86.75,45.75,0
89.25,54.25,0
95.25,65.75,0
58.75,53.25,0
91.75,46.25,0
159.25,67.75,0
99.75,56.75,0
138.25,-28.75,0
139.25,-28.75,0
139.75,68.75,0
47.25,-22.75,0
136.75,34.75,0
57.25,26.25,0
151.75,-28.75,0
50.25,48.75,0
119.75,62.75,0
133.75,-27.75,0
109.75,19.25,0
91.75,26.75,0
126.25,-30.25,0
70.25,69.25,0
109.25,67.75,0
120.75,61.75,0
128.25,-15.75,0
146.25,-19.75,0
85.25,46.75,0
142.75,53.75,0
44.25,33.75,0
73.25,30.75,0
165.25,-21.25,0
48.75,18.25,0
84.25,55.75,0
114.25,28.75,0
102.75,66.25,0
68.25,49.25,0
42.75,24.75,0
37.75,6.25,0
56.75,30.75,0
113.25,39.25,0
59.75,63.25,0
97.75,29.25,0
134.25,-26.25,0
99.75,23.75,0
161.75,64.75,0
104.25,44.75,0
145.25,-20.75,0
48.75,41.25,0
63.75,27.75,0
83.25,51.75,0
101.25,43.75,0
137.75,-28.75,0
125.75,-20.25,0
109.25,22.75,0
130.75,47.75,0
151.25,-30.75,0
72.75,50.25,0
90.75,65.25,0
101.25,1.75,0
50.75,20.25,0
82.75,18.75,0
130.75,-25.75,0
100.75,15.25,0
44.75,60.25,0
121.25,23.25,0
134.25,61.75,0
43.25,30.75,0
42.25,38.75,0
68.25,70.25,0
134.75,-21.25,0
106.75,69.75,0
86.25,45.75,0
39.25,32.25,0
140.25,58.25,0
136.25,68.25,0
54.25,28.25,0
169.75,65.75,0
138.75,52.25,0
38.25,27.25,0
143.25,-36.75,0
39.75,28.75,0
98.25,49.25,0
119.75,26.75,0
95.75,43.75,0
37.75,-15.25,0
76.75,29.25,0
139.25,-18.75,0
108.75,48.25,0
68.25,26.75,0
40.25,12.25,0
108.75,12.75,0
119.75,41.25,0
95.75,21.25,0
156.75,70.25,0
105.75,24.75,0
128.25,44.25,0
78.25,37.25,0
47.25,15.75,0
125.25,45.25,0
115.25,-22.75,0
133.25,33.25,0
75.75,61.75,0
122.75,48.75,0
136.25,54.25,0
141.25,-18.75,0
102.25,42.25,0
40.25,23.25,0
95.25,66.25,0
81.75,20.25,0
112.25,61.75,0
38.25,10.25,0
104.25,41.25,0
107.75,23.75,0
114.75,22.75,0
55.75,28.75,0
56.25,61.25,0
52.75,21.25,0
165.25,61.75,0
127.25,-18.75,0
107.25,70.75,0
49.25,-14.75,0
44.75,-22.25,0
97.25,75.25,0
77.75,10.25,0
119.25,66.75,0
145.75,65.25,0
152.75,67.75,0
75.75,70.25,0
94.75,52.25,0
38.75,-15.25,0
102.25,3.75,0
144.75,-22.25,0
111.25,48.25,0
125.75,-21.25,0
142.25,67.75,0
58.25,28.75,0
42.75,34.25,0
54.25,42.25,0
85.25,45.25,0
38.75,-10.25,0
49.75,40.25,0
116.75,48.25,0
144.75,-30.75,0
84.25,38.75,0
59.75,48.25,0
93.25,51.25,0
149.25,63.25,0
101.25,3.75,0
78.25,40.25,0
129.25,43.75,0
46.75,56.75,0
69.75,60.75,0
89.75,32.75,0
82.25,67.75,0
45.25,63.75,0
61.25,32.75,0
117.75,27.75,0
95.75,23.25,0
124.25,-27.75,0
38.25,60.25,0
45.75,31.75,0
68.75,42.25,0
120.25,64.75,0
141.75,59.25,0
56.25,66.25,0
97.75,18.75,0
116.25,62.75,0
125.25,-16.25,0
48.75,49.25,0
109.25,1.25,0
137.25,52.25,0
158.25,62.75,0
110.75,34.75,0
45.25,25.25,0
62.25,33.75,0
37.75,58.75,0
121.25,28.25,0
117.25,39.75,0
38.25,39.75,0
106.75,54.75,0
115.25,66.25,0
72.25,22.25,0
91.75,66.25,0
124.25,44.25,0
117.75,-28.25,0
114.25,34.25,0
44.25,-18.25,0
86.75,21.75,0
78.75,32.75,0
