key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,startDayOfYear,endDayOfYear,modified,lastInterpreted,references,license,isSequenced,isInCluster,datasetName,recordedBy,identifiedBy,geodeticDatum,class,countryCode,gbifRegion,country,publishedByGbifRegion,rightsHolder,identifier,informationWithheld,http://unknown.org/nick,verbatimEventDate,verbatimLocality,collectionCode,gbifID,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,occurrenceRemarks,http://unknown.org/captive,identificationID,lifeStage,infraspecificEpithet,vernacularName,locality,county,dataGeneralizations,individualCount,higherClassification,identificationRemarks,sex,projectId,programmeAcronym,sampleSizeUnit,sampleSizeValue,samplingProtocol,habitat,samplingEffort,associatedReferences,distanceFromCentroidInMeters,associatedSequences,taxonConceptID,name,organismName,institutionKey,coordinatePrecision,eventID,language,parentEventID,type,georeferencedBy,organismQuantityType,georeferenceProtocol,higherGeography,institutionID,island,dynamicProperties,accessRights,georeferenceRemarks,verbatimIdentification,bibliographicCitation,verbatimElevation,http://unknown.org/datasetnameproperty,identificationVerificationStatus,organismRemarks,networkKeys,collectionKey,preparations,georeferencedDate,verbatimCoordinateSystem,georeferenceSources,locationID,datasetID,organismID,recordNumber,nomenclaturalCode,elevation,collectionID,establishmentMeans,georeferenceVerificationStatus,elevationAccuracy,fieldNumber,locationRemarks,ownerInstitutionCode,islandGroup,otherCatalogNumbers,municipality,disposition,higherGeographyID,lithostratigraphicTerms,organismQuantity,parentNameUsage,materialEntityID,typeStatus,taxonRemarks,locationAccordingTo,footprintWKT,previousIdentifications,identificationQualifier,pointRadiusSpatialFit,footprintSRS,footprintSpatialFit,earliestAgeOrLowestStage,namePublishedInYear,verbatimTaxonRank
3806677792,"Prionailurus bengalensis (Kerr, 1792)",14.004799,105.384951,,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.864+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,2012/2013,NA,NA,NA,2024-01-26T09:57:53.864+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,KH,ASIA,Cambodia,ASIA,NA,QU:ECL:SMCRF:0046,NA,NA,NA,NA,NA,3806677792,QU:ECL:SMCRF:0046,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leopard Cat,Chhep Wildlife Sanctuary,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,NA,camera trap,deciduous dipterocarp forest,5113 trapnights,""" Suzuki, A., Thong, S., Tan, S. and Iwata, A. (2017). Camera trapping of large mammals in Chhep Wildlife Sanctuary, northern. Cambodian Journal of Natural History, 63. """,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990778994,"Prionailurus bengalensis (Kerr, 1792)",16.401,101.401,,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.902+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,1998-09/2002-11,NA,NA,NA,2024-01-26T09:57:53.902+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,TH,ASIA,Thailand,ASIA,NA,QU:ECL:SMCRF:004637,NA,NA,NA,NA,NA,3990778994,QU:ECL:SMCRF:004637,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Phu Khieo WS,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,63,camera trap,mixed,1224 trapnights,"""Grassman_2005 - DOI 10.1515/MAMM.2006.048""",NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990779000,"Prionailurus bengalensis (Kerr, 1792)",14.441389,101.369722,,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.908+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,2003-10/2007-03,NA,NA,NA,2024-01-26T09:57:53.908+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,TH,ASIA,Thailand,ASIA,NA,QU:ECL:SMCRF:004638,NA,NA,NA,NA,NA,3990779000,QU:ECL:SMCRF:004638,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Khao Yai NP,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,682,camera trap,mixed,6260 trapnights,"""Jenks et  al. 2011. Using relative abundance indices from camera-trapping to test wildlife conservation hypotheses ?�� an example from Khao Yai National Park, Thailand. Tropical Conservation Science Vol.4 (2):113-131, 2011""",NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990779008,"Prionailurus bengalensis (Kerr, 1792)",-5.902884,104.67052,cdround,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.917+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,1998-11/2004-10,NA,NA,NA,2024-01-26T09:57:53.917+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,ID,ASIA,Indonesia,ASIA,NA,QU:ECL:SMCRF:004644,NA,NA,NA,NA,NA,3990779008,QU:ECL:SMCRF:004644,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Bukit Barisan NP Belambangan,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,22,camera trap,evergreen,4674 trapnights,"""Obrien et al 2003 - DOI:10.1017/S1367943003003172""",NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990779014,"Prionailurus bengalensis (Kerr, 1792)",-4.686419,103.511375,cdround,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.919+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,2000-02/2006-05,NA,NA,NA,2024-01-26T09:57:53.919+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,ID,ASIA,Indonesia,ASIA,NA,QU:ECL:SMCRF:004645,NA,NA,NA,NA,NA,3990779014,QU:ECL:SMCRF:004645,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Bukit Barisan NP Iman,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,30,camera trap,evergreen,1042 trapnights,"""Obrien et al 2003 - DOI:10.1017/S1367943003003172""",NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990779012,"Prionailurus bengalensis (Kerr, 1792)",-5.277688,104.110917,cdround,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.917+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,1999-08/2005-10,NA,NA,NA,2024-01-26T09:57:53.917+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,ID,ASIA,Indonesia,ASIA,NA,QU:ECL:SMCRF:004646,NA,NA,NA,NA,NA,3990779012,QU:ECL:SMCRF:004646,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Bukit Barisan NP Marang,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,16,camera trap,evergreen,1249 trapnights,"""Obrien et al 2003 - DOI:10.1017/S1367943003003172""",NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990779018,"Prionailurus bengalensis (Kerr, 1792)",-5.413809,104.308387,cdround,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.920+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,1999-06/2005-06,NA,NA,NA,2024-01-26T09:57:53.920+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,ID,ASIA,Indonesia,ASIA,NA,QU:ECL:SMCRF:004647,NA,NA,NA,NA,NA,3990779018,QU:ECL:SMCRF:004647,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Bukit Barisan NP Ngaras,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,19,camera trap,evergreen,1378 trapnights,"""Obrien et al 2003 - DOI:10.1017/S1367943003003172""",NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990779016,"Prionailurus bengalensis (Kerr, 1792)",-5.782208,104.540888,cdround,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.919+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,1998-12/2004-12,NA,NA,NA,2024-01-26T09:57:53.919+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,ID,ASIA,Indonesia,ASIA,NA,QU:ECL:SMCRF:004648,NA,NA,NA,NA,NA,3990779016,QU:ECL:SMCRF:004648,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Bukit Barisan NP Paya,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,7,camera trap,evergreen,1611 trapnights,"""Obrien et al 2003 - DOI:10.1017/S1367943003003172""",NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990779021,"Prionailurus bengalensis (Kerr, 1792)",-5.543351,104.462729,cdround,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.922+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,1999-02/2005-02,NA,NA,NA,2024-01-26T09:57:53.922+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,ID,ASIA,Indonesia,ASIA,NA,QU:ECL:SMCRF:004649,NA,NA,NA,NA,NA,3990779021,QU:ECL:SMCRF:004649,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Bukit Barisan NP Sukaraja,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,9,camera trap,evergreen,1057 trapnights,"""Obrien et al 2003 - DOI:10.1017/S1367943003003172""",NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990779024,"Prionailurus bengalensis (Kerr, 1792)",-5.647444,104.424934,cdround,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.925+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,1998-09/2005-01,NA,NA,NA,2024-01-26T09:57:53.925+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,ID,ASIA,Indonesia,ASIA,NA,QU:ECL:SMCRF:004650,NA,NA,NA,NA,NA,3990779024,QU:ECL:SMCRF:004650,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Bukit Barisan NP Pemerihan,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,16,camera trap,evergreen,2810 trapnights,"""Obrien et al 2003 - DOI:10.1017/S1367943003003172""",NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990779023,"Prionailurus bengalensis (Kerr, 1792)",18.316667,104.01,,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.926+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,2009-11/2010-02,NA,NA,NA,2024-01-26T09:57:53.926+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,LA,ASIA,Lao People’s Democratic Republic,ASIA,NA,QU:ECL:SMCRF:004651,NA,NA,NA,NA,NA,3990779023,QU:ECL:SMCRF:004651,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Nam Kading,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,234,camera trap,mixed,522 trapnights,""" Beaudrot et al. 2019. Detecting tropical wildlife declines through camera-trap monitoring: an evaluation of the Tropical Ecology Assessment and Monitoring protocol. Oryx, 53(1), pp.126-129 """,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990779028,"Prionailurus bengalensis (Kerr, 1792)",18.316667,104.01,,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.929+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,2010-11/2011-04,NA,NA,NA,2024-01-26T09:57:53.929+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,LA,ASIA,Lao People’s Democratic Republic,ASIA,NA,QU:ECL:SMCRF:004652,NA,NA,NA,NA,NA,3990779028,QU:ECL:SMCRF:004652,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Nam Kading,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,249,camera trap,mixed,817 trapnights,""" Beaudrot et al. 2019. Detecting tropical wildlife declines through camera-trap monitoring: an evaluation of the Tropical Ecology Assessment and Monitoring protocol. Oryx, 53(1), pp.126-129 """,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990779026,"Prionailurus bengalensis (Kerr, 1792)",18.316667,104.01,,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.926+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,2011-11/2012-04,NA,NA,NA,2024-01-26T09:57:53.926+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,LA,ASIA,Lao People’s Democratic Republic,ASIA,NA,QU:ECL:SMCRF:004653,NA,NA,NA,NA,NA,3990779026,QU:ECL:SMCRF:004653,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Nam Kading,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,244,camera trap,mixed,679 trapnights,""" Beaudrot et al. 2019. Detecting tropical wildlife declines through camera-trap monitoring: an evaluation of the Tropical Ecology Assessment and Monitoring protocol. Oryx, 53(1), pp.126-129 """,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990779032,"Prionailurus bengalensis (Kerr, 1792)",18.316667,104.01,,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.930+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,NA,NA,NA,2012-11/2013-03,NA,NA,NA,2024-01-26T09:57:53.930+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,LA,ASIA,Lao People’s Democratic Republic,ASIA,NA,QU:ECL:SMCRF:004654,NA,NA,NA,NA,NA,3990779032,QU:ECL:SMCRF:004654,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Nam Kading,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,254,camera trap,mixed,792 trapnights,""" Beaudrot et al. 2019. Detecting tropical wildlife declines through camera-trap monitoring: an evaluation of the Tropical Ecology Assessment and Monitoring protocol. Oryx, 53(1), pp.126-129 """,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
